Video ID,Session,View Count,Like Count,Comment Count,Favorite Count,Video Category,Video Published At
rm4qj0SJKKE,20,87658,2224,357,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,20,7039,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,20,77017,957,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,20,126888,1445,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,20,12987,533,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,20,63050,6013,350,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,20,125590,7233,152,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,20,9975,78,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,20,24883,3903,440,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,20,9744,815,141,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,20,42759,5923,100,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,20,169476,1418,273,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,20,604,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,20,509,14,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,20,4542136,358806,3776,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,20,95300,423,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,20,36885,765,16,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,20,28885,1106,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,20,85376,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,20,254181,662,4,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,20,10658,741,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,20,4178,341,6,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,20,803143,16335,238,0,News & Politics,2024-10-21T14:05:31Z
f-Dvm17aVxk,20,17386,463,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,20,2214348,31371,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,20,3167,358,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,20,83245,583,85,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,20,6720,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,20,1855542,39890,9366,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,20,47562,261,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,20,2083,470,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,20,241852,4542,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,20,14870,415,25,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,20,166627,3743,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,20,78575,3809,112,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,20,37503,3834,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,20,188678,2606,695,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,20,338224,2427,239,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,20,24507,364,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,20,57695,7116,202,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,20,7375,1237,20,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,20,2896,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,20,23795,1134,101,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,20,13617,1703,32,0,Music,2024-10-21T11:50:09Z
mb5ldcr1jbA,21,335094,1501,4,0,News & Politics,2024-10-21T19:10:34Z
rtLGwJF9Jxc,21,105205,594,0,0,Film & Animation,2024-10-21T18:45:33Z
HAOgdVdSSkA,21,695701,0,7,0,News & Politics,2024-10-21T18:41:24Z
WWeOBvAvwrY,21,104407,10450,1963,0,News & Politics,2024-10-21T18:31:26Z
WunqF6zQnbI,21,73259,2197,70,0,News & Politics,2024-10-21T18:10:08Z
rm4qj0SJKKE,21,88240,2223,357,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,21,7046,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,21,77017,957,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,21,127956,1449,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,21,12987,533,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,21,63835,6035,354,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,21,125685,7236,157,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,21,10029,79,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,21,24957,3905,440,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,21,9749,817,141,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,21,42839,5928,100,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,21,169764,1421,273,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,21,604,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,21,509,14,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,21,4645396,364187,3802,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,21,96793,427,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,21,37058,770,16,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,21,28917,1106,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,21,85421,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,21,254251,662,4,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,21,10658,741,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,21,4249,347,6,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,21,804146,16336,238,0,News & Politics,2024-10-21T14:05:31Z
f-Dvm17aVxk,21,17485,467,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,21,2214713,31371,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,21,3222,361,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,21,83622,586,86,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,21,6720,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,21,1862945,39966,9385,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,21,47661,261,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,21,2088,470,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,21,242483,4543,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,21,15466,416,25,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,21,168109,3746,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,21,79032,3830,113,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,21,37527,3836,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,21,190276,2617,703,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,21,339190,2430,247,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,21,24507,364,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,21,57929,7139,203,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,21,7549,1257,20,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,21,2896,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,21,23827,1134,101,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,21,13667,1704,32,0,Music,2024-10-21T11:50:09Z
mb5ldcr1jbA,22,335337,1503,4,0,News & Politics,2024-10-21T19:10:34Z
rtLGwJF9Jxc,22,105332,594,0,0,Film & Animation,2024-10-21T18:45:33Z
HAOgdVdSSkA,22,695888,0,7,0,News & Politics,2024-10-21T18:41:24Z
WWeOBvAvwrY,22,104804,10467,1966,0,News & Politics,2024-10-21T18:31:26Z
WunqF6zQnbI,22,73552,2200,71,0,News & Politics,2024-10-21T18:10:08Z
rm4qj0SJKKE,22,88704,2226,357,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,22,7080,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,22,77090,957,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,22,130146,1452,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,22,13011,534,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,22,64430,6079,360,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,22,125857,7237,157,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,22,10073,78,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,22,24967,3906,440,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,22,9786,818,141,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,22,42966,5939,100,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,22,169934,1426,273,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,22,616,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,22,513,15,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,22,4771215,381099,3896,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,22,98552,431,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,22,37210,769,16,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,22,28954,1108,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,22,85484,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,22,254251,662,4,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,22,10709,741,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,22,4326,352,6,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,22,804588,16335,238,0,News & Politics,2024-10-21T14:05:31Z
f-Dvm17aVxk,22,17659,474,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,22,2215021,31373,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,22,3293,369,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,22,83974,593,87,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,22,6741,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,22,1872937,40045,9411,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,22,47769,261,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,22,2124,476,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,22,243286,4547,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,22,15856,418,25,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,22,169867,3752,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,22,80092,3888,113,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,22,37561,3837,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,22,192388,2631,706,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,22,340458,2434,257,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,22,24513,364,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,22,58436,7228,203,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,22,7762,1309,22,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,22,3015,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,22,23844,1135,101,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,22,13707,1705,32,0,Music,2024-10-21T11:50:09Z
mb5ldcr1jbA,23,335399,1504,4,0,News & Politics,2024-10-21T19:10:34Z
rtLGwJF9Jxc,23,105394,594,0,0,Film & Animation,2024-10-21T18:45:33Z
HAOgdVdSSkA,23,695926,0,7,0,News & Politics,2024-10-21T18:41:24Z
WWeOBvAvwrY,23,104915,10468,1966,0,News & Politics,2024-10-21T18:31:26Z
WunqF6zQnbI,23,73644,2200,71,0,News & Politics,2024-10-21T18:10:08Z
rm4qj0SJKKE,23,88828,2226,357,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,23,7080,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,23,77098,958,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,23,130775,1455,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,23,13021,534,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,23,64652,6095,362,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,23,125903,7238,158,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,23,10073,78,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,23,25007,3909,440,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,23,9786,818,141,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,23,43023,5941,100,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,23,170054,1429,274,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,23,616,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,23,513,15,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,23,4867546,388832,3960,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,23,99273,433,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,23,37244,769,16,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,23,28954,1108,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,23,85512,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,23,254251,662,4,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,23,10731,742,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,23,4354,354,6,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,23,804713,16335,238,0,News & Politics,2024-10-21T14:05:31Z
f-Dvm17aVxk,23,17743,476,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,23,2215098,31375,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,23,3316,374,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,23,84280,598,88,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,23,6741,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,23,1876761,40067,9421,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,23,47777,261,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,23,2134,477,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,23,243554,4547,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,23,15903,419,25,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,23,170297,3755,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,23,80888,3911,113,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,23,37590,3841,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,23,193150,2635,713,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,23,340948,2433,258,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,23,24513,364,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,23,58957,7263,203,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,23,7875,1333,22,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,23,3015,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,23,23867,1135,101,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,23,13735,1706,32,0,Music,2024-10-21T11:50:09Z
mb5ldcr1jbA,24,335607,1513,4,0,News & Politics,2024-10-21T19:10:34Z
rtLGwJF9Jxc,24,105463,594,0,0,Film & Animation,2024-10-21T18:45:33Z
HAOgdVdSSkA,24,696016,0,7,0,News & Politics,2024-10-21T18:41:24Z
WWeOBvAvwrY,24,105014,10470,1964,0,News & Politics,2024-10-21T18:31:26Z
WunqF6zQnbI,24,73770,2203,72,0,News & Politics,2024-10-21T18:10:08Z
rm4qj0SJKKE,24,88917,2227,352,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,24,7131,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,24,77112,959,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,24,131289,1456,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,24,13031,534,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,24,64926,6103,362,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,24,125979,7243,158,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,24,10088,78,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,24,25032,3912,441,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,24,9841,818,142,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,24,43104,5945,100,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,24,170246,1433,276,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,24,616,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,24,525,15,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,24,5063957,395983,4002,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,24,100216,434,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,24,37244,769,16,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,24,28954,1108,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,24,85540,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,24,254375,664,4,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,24,10731,742,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,24,4389,360,6,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,24,804922,16338,238,0,News & Politics,2024-10-21T14:05:31Z
f-Dvm17aVxk,24,17818,479,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,24,2215177,31376,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,24,3364,376,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,24,84953,607,88,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,24,6741,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,24,1881178,40105,9426,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,24,47851,261,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,24,2152,480,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,24,243736,4545,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,24,15935,419,25,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,24,170675,3752,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,24,81704,3927,114,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,24,37613,3841,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,24,193919,2642,729,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,24,341435,2435,258,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,24,24518,365,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,24,59631,7297,203,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,24,7991,1356,22,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,24,3015,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,24,23874,1135,101,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,24,13770,1709,32,0,Music,2024-10-21T11:50:09Z
mb5ldcr1jbA,25,336040,1515,4,0,News & Politics,2024-10-21T19:10:34Z
rtLGwJF9Jxc,25,105468,594,0,0,Film & Animation,2024-10-21T18:45:33Z
HAOgdVdSSkA,25,696137,0,7,0,News & Politics,2024-10-21T18:41:24Z
WWeOBvAvwrY,25,105053,10471,1965,0,News & Politics,2024-10-21T18:31:26Z
WunqF6zQnbI,25,73879,2203,72,0,News & Politics,2024-10-21T18:10:08Z
rm4qj0SJKKE,25,88993,2228,352,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,25,7131,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,25,77139,960,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,25,131610,1457,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,25,13031,534,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,25,65082,6110,362,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,25,126048,7244,158,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,25,10093,78,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,25,25061,3912,442,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,25,9863,819,142,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,25,43158,5950,100,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,25,170524,1441,282,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,25,616,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,25,525,15,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,25,5191783,402759,4049,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,25,100861,434,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,25,37358,769,16,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,25,29020,1108,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,25,85575,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,25,254464,665,5,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,25,10768,742,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,25,4404,361,6,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,25,805409,16341,239,0,News & Politics,2024-10-21T14:05:31Z
f-Dvm17aVxk,25,17889,483,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,25,2215235,31375,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,25,3386,379,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,25,85421,612,89,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,25,6753,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,25,1885342,40135,9433,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,25,47898,261,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,25,2154,480,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,25,243839,4545,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,25,15949,421,25,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,25,170886,3754,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,25,82255,3940,114,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,25,37633,3842,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,25,194512,2649,723,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,25,341812,2437,260,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,25,24519,365,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,25,60076,7334,203,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,25,8148,1374,22,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,25,3140,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,25,23874,1135,101,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,25,13798,1709,32,0,Music,2024-10-21T11:50:09Z
mb5ldcr1jbA,26,336780,1519,4,0,News & Politics,2024-10-21T19:10:34Z
rtLGwJF9Jxc,26,105542,594,0,0,Film & Animation,2024-10-21T18:45:33Z
HAOgdVdSSkA,26,696436,0,7,0,News & Politics,2024-10-21T18:41:24Z
WWeOBvAvwrY,26,105099,10474,1965,0,News & Politics,2024-10-21T18:31:26Z
WunqF6zQnbI,26,73964,2203,72,0,News & Politics,2024-10-21T18:10:08Z
rm4qj0SJKKE,26,89045,2230,352,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,26,7131,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,26,77139,960,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,26,131822,1457,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,26,13031,534,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,26,65199,6113,366,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,26,126121,7245,158,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,26,10093,78,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,26,25086,3917,444,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,26,9863,819,142,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,26,43210,5954,101,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,26,170917,1450,289,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,26,616,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,26,525,15,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,26,5304896,408923,4096,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,26,101469,434,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,26,37417,769,16,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,26,29020,1108,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,26,85595,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,26,254690,668,5,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,26,10768,742,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,26,4431,361,7,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,26,806250,16346,240,0,News & Politics,2024-10-21T14:05:31Z
