Video ID,Session,View Count,Like Count,Comment Count,Video Category,Video Published At
NUzGaZkGTu4,30,85703,412,0,Recreation,2024-10-21 14:45:49
I1cPbwuMc3U,30,256241,678,5,Info,2024-10-21 14:29:42
3s6uanj_5DY,30,10792,742,81,Recreation,2024-10-21 14:26:44
XzW21Dj6PIQ,30,4558,363,7,Recreation,2024-10-21 14:15:02
bD-R-2DPzuc,30,810191,16358,240,Info,2024-10-21 14:05:31
f-Dvm17aVxk,30,18355,491,64,Recreation,2024-10-21 14:00:42
RzQpDaa2044,30,2216698,31384,39,Recreation,2024-10-21 13:32:11
Gs1r0uzedBw,30,3562,399,3,Info,2024-10-21 13:31:20
F4oaCRpuCtU,30,90077,642,93,Info,2024-10-21 13:28:10
ng_xV81XhHM,30,6773,38,60,Info,2024-10-21 13:03:08
yGLEpVbJm40,30,1900574,40242,9457,Info,2024-10-21 13:01:10
lKwo4S2VA3c,30,48071,262,7,Info,2024-10-21 13:01:47
T0sPOtCwXio,30,2239,492,17,Info,2024-10-21 12:55:26
6iG4Zp8HLOA,30,244386,4549,0,Info,2024-10-21 12:52:07
E-TA8hJIUk8,30,16375,437,26,Recreation,2024-10-21 12:40:42
gE4eK3He-7w,30,171915,3775,0,Info,2024-10-21 20:09:19
qWDt3sCTGFg,30,85182,4010,116,Recreation,2024-10-21 12:30:46
zZsgnPmP6lg,30,37760,3848,21,Info,2024-10-21 12:16:34
PYJ4do-OZAQ,30,196586,2670,741,Recreation,2024-10-21 22:35:01
_AlZYvis4uE,30,343331,2443,265,Recreation,2024-10-21 22:21:01
Nks9y_kpofE,30,24533,365,2,Info,2024-10-21 12:08:52
sMY2RlXdreo,30,62628,7520,206,Recreation,2024-10-21 12:01:12
u5us4Y5Q4AY,30,8841,1443,23,Info,2024-10-21 12:01:11
jX9vfyAyELE,30,3285,12,2,Recreation,2024-10-21 12:00:06
IXq9Ex6qLxY,30,23920,1135,99,Recreation,2024-10-21 11:53:17
00-9NCfhVF8,30,13969,1713,32,Recreation,2024-10-21 11:50:09
